2.0000000000000000e+01	1.0000000000000000e+00
2.0000000000000000e+01	1.0500000000000000e+01
2.0000000000000000e+01	1.5250000000000000e+01
2.0000000000000000e+01	1.7625000000000000e+01
2.0000000000000000e+01	1.8812500000000000e+01
2.0000000000000000e+01	1.9406250000000000e+01
2.0000000000000000e+01	1.9703125000000000e+01
2.0000000000000000e+01	1.9851562500000000e+01
2.0000000000000000e+01	1.9925781250000000e+01
2.0000000000000000e+01	1.9962890625000000e+01
2.0000000000000000e+01	1.9981445312500000e+01
2.0000000000000000e+01	1.9990722656250000e+01
2.0000000000000000e+01	1.9995361328125000e+01
2.0000000000000000e+01	1.9997680664062500e+01
2.0000000000000000e+01	1.9998840332031250e+01
2.0000000000000000e+01	1.9999420166015625e+01
2.0000000000000000e+01	1.9999710083007812e+01
2.0000000000000000e+01	1.9999855041503906e+01
2.0000000000000000e+01	1.9999927520751953e+01
2.0000000000000000e+01	1.9999963760375977e+01
2.0000000000000000e+01	1.9999981880187988e+01
2.0000000000000000e+01	1.9999990940093994e+01
2.0000000000000000e+01	1.9999995470046997e+01
2.0000000000000000e+01	1.9999997735023499e+01
2.0000000000000000e+01	1.9999998867511749e+01
2.0000000000000000e+01	1.9999999433755875e+01
2.0000000000000000e+01	1.9999999716877937e+01
2.0000000000000000e+01	1.9999999858438969e+01
2.0000000000000000e+01	1.9999999929219484e+01
2.0000000000000000e+01	1.9999999964609742e+01
2.0000000000000000e+01	1.9999999982304871e+01
2.0000000000000000e+01	1.9999999991152436e+01
2.0000000000000000e+01	1.9999999995576218e+01
2.0000000000000000e+01	1.9999999997788109e+01
2.0000000000000000e+01	1.9999999998894054e+01
2.0000000000000000e+01	1.9999999999447027e+01
2.0000000000000000e+01	1.9999999999723514e+01
2.0000000000000000e+01	1.9999999999861757e+01
2.0000000000000000e+01	1.9999999999930878e+01
2.0000000000000000e+01	1.9999999999965439e+01
2.0000000000000000e+01	1.9999999999982720e+01
2.0000000000000000e+01	1.9999999999991360e+01
2.0000000000000000e+01	1.9999999999995680e+01
2.0000000000000000e+01	1.9999999999997840e+01
2.0000000000000000e+01	1.9999999999998920e+01
2.0000000000000000e+01	1.9999999999999460e+01
2.0000000000000000e+01	1.9999999999999730e+01
2.0000000000000000e+01	1.9999999999999865e+01
2.0000000000000000e+01	1.9999999999999932e+01
2.0000000000000000e+01	1.9999999999999964e+01
2.0000000000000000e+01	1.9999999999999982e+01
2.0000000000000000e+01	1.9999999999999993e+01
2.0000000000000000e+01	1.9999999999999996e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01	2.0000000000000000e+01
2.0000000000000000e+01
